rental_id,listing_state,vehicle_type,is_motorized,vehicle_make,vehicle_model,vehicle_year,vehicle_length,cancellation_policy,sleeps,is_festival_friendly,is_tailgate_friendly,is_pet_friendly,has_toilet,has_generator,has_inside_shower,has_refrigerator,has_wifi
27549536838720,CO,camper-van,TRUE,Ford,Econoline,1997,15 - 20,flexible,3,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
27553476778560,NY,camper-van,TRUE,Ford,Econoline,2001,15 - 20,moderate,2,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
27555939240960,WA,c,TRUE,Thor Motor Coach,Freedom Elite,2012,25 - 30,moderate,5,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
27559632934560,TX,trailer,FALSE,Other,Other,2018,20 - 25,flexible,6,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
27569975276640,NJ,camper-van,TRUE,Ford,Transit,2015,15 - 20,flexible,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
27574407708960,OR,folding-trailer,FALSE,Coachmen,Clipper,2015,20 - 25,moderate,4,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
27578840141280,MT,camper-van,TRUE,Chevrolet,Open Road,2013,15 - 20,moderate,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
27580194495600,MI,camper-van,TRUE,Mercedes,AS NEW SPRINTER 4 BERTH DISCOVERY AUTO TURBO DIESEL,2013,20 - 25,moderate,4,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
27589182483360,MN,c,TRUE,Forest River,Sunseeker,2021,30 - 35,strict,8,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
27594230531280,OH,c,TRUE,Itasca,Cambria,2007,25 - 30,,4,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
27608020320720,GA,c,TRUE,Jayco,Greyhawk,2020,30 - 35,flexible,6,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
27611344644960,CA,trailer,FALSE,Grand Design,Other,2021,25 - 30,flexible,8,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
27612575876160,TX,c,TRUE,Thor Motor Coach,Four Winds,2005,20 - 25,flexible,5,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
27613437738000,CA,c,TRUE,Other,Other,2010,30 - 35,moderate,6,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
27614792092320,OR,trailer,FALSE,Taxa,Mantis,2021,15 - 20,flexible,4,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
27633014314080,CA,folding-trailer,FALSE,Opus Camper,Opus Camper Popup Trailer,2021,15 - 20,flexible,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
27633383683440,TX,trailer,FALSE,Jayco,Flight,2021,25 - 30,flexible,8,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
27633506806560,FL,trailer,FALSE,Airstream,Flying Cloud,2020,20 - 25,moderate,4,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
27638924223840,ID,trailer,FALSE,Forest River,Flagstaff E-Pro,2019,15 - 20,flexible,4,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
27642617917440,AZ,trailer,FALSE,Elite,Special Edition 33,2020,25 - 30,strict,5,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
27648897196560,TN,trailer,FALSE,Forest River,Salem Cruise Lite,2021,30 - 35,flexible,8,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
27663179478480,CO,trailer,FALSE,Keystone,Springdale,2021,20 - 25,flexible,5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
27666750048960,UT,trailer,FALSE,Open Range,Open Range,2021,30 - 35,flexible,8,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
27668227526400,ME,b,TRUE,Other,Transit,2020,20 - 25,moderate,2,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
27670813111920,TX,trailer,FALSE,Forest River,Wildwood,2021,35 - 40,moderate,10,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
27673768066800,NY,trailer,FALSE,Other,Trail Runner,2018,25 - 30,flexible,8,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
27681647946480,GA,trailer,FALSE,Heartland,Wilderness,2016,30 - 35,moderate,8,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
27682386685200,TN,trailer,FALSE,Heartland,Pioneer,2021,25 - 30,flexible,8,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
27689404703040,CA,folding-trailer,FALSE,Forest River,Flagstaff,2021,15 - 20,moderate,7,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
27690882180480,WA,camper-van,TRUE,Other,Other,1991,15 - 20,moderate,2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
27705656954880,NJ,b,TRUE,Sprinter 3500,Mercedes Benz,2019,25 - 30,moderate,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
27708488786640,UT,c,TRUE,Nexus,Triumph,2021,30 - 35,moderate,7,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
27713659957680,CA,trailer,FALSE,Forest River,Cherokee,2019,30 - 35,moderate,8,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
27715014312000,CO,camper-van,TRUE,Dodge,Sprinter,2021,15 - 20,moderate,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
27727942239600,AK,trailer,FALSE,Dutchmen,Aspen Trail,2021,25 - 30,strict,6,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
27729296593920,CA,b,TRUE,Winnebago,Travato,2021,20 - 25,flexible,3,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
27738653951040,TX,c,TRUE,Forest River,Forester,2021,20 - 25,moderate,6,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
27741239536560,MT,trailer,FALSE,Forest River,Other,2020,15 - 20,flexible,6,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
27748134431280,AZ,trailer,FALSE,Forest River,Evo,2021,25 - 30,flexible,8,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
27748873170000,CA,trailer,FALSE,Jayco,Jay Flight,2021,20 - 25,flexible,6,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
27749488785600,CA,camper-van,TRUE,Chevrolet,Astro Van AWD,2003,15 - 20,flexible,2,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
27750104401200,FL,c,TRUE,Jayco,Redhawk,2022,30 - 35,flexible,10,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
27750227524320,MA,camper-van,TRUE,Dodge,Promaster,2021,15 - 20,moderate,2,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
27752813109840,WI,trailer,FALSE,Keystone,Bullet,2018,25 - 30,flexible,10,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
27753182479200,UT,camper-van,TRUE,Gmc,Savanna,2016,15 - 20,flexible,2,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
27759338635200,NH,camper-van,TRUE,Chevrolet,Open Road,2009,15 - 20,moderate,2,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
27760816112640,CA,trailer,FALSE,Forest River,Cruise Lite,2021,25 - 30,flexible,8,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
27761677974480,MT,truck-camper,FALSE,Jeep Wrangler,Sahara Unlimted,2016,15 - 20,flexible,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
27764879175600,WI,trailer,FALSE,Scamp,13',2012,10 - 15,flexible,2,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
27788149445280,TX,c,TRUE,Jayco,Greyhawk,2020,30 - 35,strict,8,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
27788518814640,NC,camper-van,TRUE,Dodge,Sprinter Van,2019,15 - 20,flexible,2,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
27789011307120,FL,trailer,FALSE,Keystone RV,Springdale,2021,30 - 35,strict,9,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
27791596892640,UT,b,TRUE,Winnebago,Solis PX,2021,20 - 25,,4,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
27801692988480,TN,c,TRUE,Thor Motor Coach,Four Winds,2016,25 - 30,moderate,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
27804032327760,AZ,toy-hauler,FALSE,Grand Design,Momentum,2018,>= 40,strict,7,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
27806002297680,PA,a,TRUE,Jayco,Precept,2021,30 - 35,strict,6,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
27811789084320,NC,trailer,FALSE,Highland Ridge RV,Open Range,2019,25 - 30,moderate,8,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
27822377672640,KY,trailer,FALSE,Keystone,Outback,2020,35 - 40,moderate,6,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
27825209504400,CO,trailer,FALSE,Pioneer,BH270,2020,30 - 35,moderate,7,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
27833089384080,CA,b,TRUE,Mercedes-Benz,4x4 Sprinter mwb,2020,15 - 20,flexible,4,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
27838629924480,WA,trailer,FALSE,Other,Other,2020,10 - 15,flexible,4,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
27847987281600,IN,c,TRUE,Jayco,Greyhawk,2011,30 - 35,flexible,7,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
27851557852080,GA,trailer,FALSE,,Bullet 330 BHS,2021,35 - 40,moderate,10,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
27852050344560,MO,trailer,FALSE,Coleman,Other,2021,20 - 25,flexible,5,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
27856359653760,WA,camper-van,TRUE,Other,Other,2016,15 - 20,flexible,2,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
27858698993040,WA,trailer,FALSE,Teardrop Camping Company,Teardrop,2021,10 - 15,flexible,4,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
27864239533440,WI,trailer,FALSE,Forest River,Vibe,2020,30 - 35,flexible,6,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
27865593887760,CA,camper-van,TRUE,Volkswagen,Vanagon,1987,15 - 20,flexible,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
27870026320080,TX,trailer,FALSE,Keystone,Bullet,2021,30 - 35,moderate,9,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
27870272566320,CA,b,TRUE,Mercedes,Winabago,2018,20 - 25,flexible,2,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
27870888181920,CA,b,TRUE,Other,Other,2008,20 - 25,moderate,2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
27872735028720,MN,c,TRUE,Coachmen,Freelander,2019,30 - 35,moderate,7,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
27880368662160,OR,trailer,FALSE,Jayco,Baja,2018,15 - 20,flexible,4,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
27880491785280,WY,camper-van,TRUE,Chevrolet,Other,2003,15 - 20,moderate,2,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
27888987280560,NM,trailer,FALSE,T@B,Txl,2017,10 - 15,moderate,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
27898714007040,BC,c,TRUE,Winnebago,Winnebago,2018,5 - 10,moderate,4,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
27911149442160,MT,camper-van,TRUE,Winnebago,Winnebago,2021,20 - 25,flexible,4,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
27913119412080,CA,c,TRUE,Forest River,Sunseeker,2014,25 - 30,moderate,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
27913488781440,NV,c,TRUE,Other,Other,2017,15 - 20,flexible,3,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
27913981273920,HI,camper-van,TRUE,vw eurovan,westfalia,2002,5 - 10,flexible,4,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
27914227520160,OR,camper-van,TRUE,Dodge,Ram 1500,1995,15 - 20,flexible,4,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
27918783075600,GA,c,TRUE,Tiffin Motorhomes,Wayfarer,2019,25 - 30,,6,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
27920014306800,TN,a,TRUE,Entegra Coach,Emblem,2019,35 - 40,moderate,7,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
27920137429920,OR,camper-van,TRUE,Mercedes,Sprinter,2016,20 - 25,flexible,2,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
27925308600960,AZ,a,TRUE,Forest River,FR3 32 DS,2016,30 - 35,moderate,8,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
27931464756960,AZ,toy-hauler,FALSE,Forest River,Shockwave,2017,20 - 25,,7,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
27932572865040,FL,c,TRUE,Thor Motor Coach,Chateau,2021,25 - 30,flexible,5,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
27940206498480,HI,truck-camper,FALSE,Land Rover,Range Rover HSE L322,2006,15 - 20,strict,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
27948209501280,PA,c,TRUE,Coachmen,Freelander,2013,20 - 25,,4,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
27953626918560,NY,trailer,FALSE,Fun finder,Fun finder,2008,20 - 25,moderate,4,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
27956704996560,SC,toy-hauler,FALSE,Forest River,Vengeance,2017,35 - 40,flexible,7,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
27966185476800,CA,trailer,FALSE,Forest River,Surveyor,2021,15 - 20,flexible,4,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
27986747037840,CT,c,TRUE,Other,Freedom Elite,2021,20 - 25,moderate,4,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
27990440731440,CA,trailer,FALSE,Forest River,Wildwood X-Lite,2021,30 - 35,flexible,8,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
27992780070720,ME,trailer,FALSE,Other,Other,2019,5 - 10,flexible,2,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
27994380671280,MI,fifth-wheel,FALSE,Keystone,Sprinter,2018,35 - 40,strict,10,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
27995119410000,UT,c,TRUE,Other,Other,2016,25 - 30,flexible,5,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
27995242533120,TX,c,TRUE,Winnebago,Outlook,2007,30 - 35,flexible,6,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
28001521812240,TX,trailer,FALSE,Grand Design,Imagine XLS 21BHE,2020,20 - 25,flexible,5,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
28013711001120,CA,a,TRUE,Winnebago,Winnebago,2018,30 - 35,flexible,8,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
28019990280240,NH,a,TRUE,Thor Motor Coach,Other,2018,30 - 35,moderate,8,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
28023437727600,CO,trailer,FALSE,Forest River,Cherokee Grey Wolf,2021,25 - 30,strict,8,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
28025038328160,CA,camper-van,TRUE,Custom,Camper,2020,20 - 25,flexible,2,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
28043629919280,AK,c,TRUE,Winnebago,Chalet,2014,30 - 35,strict,8,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
28050278567760,TX,trailer,FALSE,Forest River,Salem,2021,20 - 25,strict,4,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
28054095384480,OR,trailer,FALSE,Forest River,Surveyor Legend,2021,35 - 40,flexible,10,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
28054711000080,HI,truck-camper,FALSE,Jeep,Gladiator,2020,15 - 20,flexible,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
28054834123200,TN,trailer,FALSE,Crossroads,Sunset Trail,2021,20 - 25,moderate,4,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
28061236525440,VA,camper-van,TRUE,Volkswagen,Westfalia,2003,15 - 20,flexible,4,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
28063329618480,CO,c,TRUE,Winnebago,Minnie Winnie,2017,25 - 30,strict,6,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
28069978266960,WA,c,TRUE,Winnebago,Minnie Winnie,2015,20 - 25,strict,6,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
28077488777280,MN,c,TRUE,Other,Other,2014,30 - 35,moderate,8,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
28083029317680,AK,camper-van,TRUE,Dodge,RAM ProMaster City,2020,15 - 20,moderate,2,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
28098050338320,FL,c,TRUE,Jayco,Redhawk,2021,30 - 35,flexible,8,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
28104822109920,NJ,trailer,FALSE,Dutchmen,Coleman,2020,20 - 25,moderate,5,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
28109870157840,NM,trailer,FALSE,Forest River,IBEX 1BT-190BS,2021,20 - 25,strict,4,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
28110362650320,OR,c,TRUE,Winnebago,View,2017,25 - 30,moderate,4,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
28115041328880,UT,camper-van,TRUE,Ford,Mid Size Bus,2006,15 - 20,moderate,4,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
28117503791280,CA,a,TRUE,Other,Windsport,2015,30 - 35,flexible,9,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
28117996283760,IL,a,TRUE,Jayco,Other,2016,25 - 30,moderate,6,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
28129200487680,VA,c,TRUE,Forest River,Sunseeker,2007,30 - 35,flexible,6,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
28137203490480,CA,trailer,FALSE,Airstream,International,2021,20 - 25,moderate,4,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
28137819106080,CA,c,TRUE,Ford,Coachman 450,2001,25 - 30,moderate,6,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
28141143430320,TX,camper-van,TRUE,Nissan,Other,2014,20 - 25,moderate,2,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
28143113400240,MI,c,TRUE,Coachmen,Freelander,2014,20 - 25,moderate,6,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
28144590877680,GA,trailer,FALSE,Other,Other,2021,30 - 35,moderate,9,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
28149638925600,VA,trailer,FALSE,Dutchmen,Aspen Trail,2021,20 - 25,moderate,5,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
28151608895520,CO,b,TRUE,Mercedes-Benz,Sprinter,2018,20 - 25,flexible,4,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
28158626913360,WA,trailer,FALSE,Keystone,Bullet,2019,25 - 30,flexible,6,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
28184975261040,NJ,b,TRUE,Winnebago,Solis 59PX,2022,20 - 25,moderate,4,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
28192855140720,MT,b,TRUE,Dodge,Other,2021,15 - 20,moderate,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
28211816101200,MA,c,TRUE,Thor Motor Coach,Four Winds Majestic,2016,25 - 30,flexible,5,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
28216248533520,WA,trailer,FALSE,Forest River,Wildwood X-Lite,2016,15 - 20,flexible,5,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
28223266551360,MO,b,TRUE,Coachmen,Freedom Express,2014,30 - 35,flexible,8,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
28223882166960,AK,camper-van,TRUE,Dodge,Ram 1500,2021,15 - 20,strict,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
28224005290080,FL,a,TRUE,Coachmen,Mirada,2016,35 - 40,flexible,10,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
28226960244960,NC,c,TRUE,Jayco,Redhawk,2021,30 - 35,moderate,9,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
28232377662240,TX,trailer,FALSE,Grand Design,29TBS,2021,35 - 40,moderate,8,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
28242843127440,OH,c,TRUE,Coachmen,Leprechaun,2019,30 - 35,moderate,7,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
28248629914080,TX,c,TRUE,Jayco,Redhawk,2016,25 - 30,flexible,7,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
28249122406560,AZ,a,TRUE,Entegra,Vision,2021,30 - 35,moderate,8,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
28249245529680,MA,a,TRUE,Coachmen,Mirada A-Class bunk house,2018,35 - 40,flexible,10,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
28270792075680,VA,trailer,FALSE,Airstream,Other,2021,20 - 25,moderate,4,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
28271777060640,ID,trailer,FALSE,Keystone,Passport,2021,25 - 30,moderate,8,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
28277440724160,CA,b,TRUE,Winnebago,Other,2022,20 - 25,moderate,4,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
28281134417760,MO,c,TRUE,Jayco,Greyhawk,2016,30 - 35,moderate,8,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
28283596880160,NV,camper-van,TRUE,Mercedes-Benz,Sprinter,2015,15 - 20,moderate,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
28287044327520,TX,c,TRUE,Other,Other,2022,30 - 35,moderate,6,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
28287536820000,FL,a,TRUE,,,2021,35 - 40,moderate,8,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
28288891174320,OR,c,TRUE,Forest River,Other,2017,30 - 35,moderate,6,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
28298371654560,OR,c,TRUE,Forest River,Forester,2020,20 - 25,moderate,5,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
28310437720320,MI,c,TRUE,Coachmen,Leprechaun,2019,25 - 30,moderate,6,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
28320041323680,TX,trailer,FALSE,Jayco,Jay Flight,2017,20 - 25,flexible,6,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
28321518801120,NV,camper-van,TRUE,Other,Other,2020,15 - 20,,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
28322750032320,MT,camper-van,TRUE,Ford,Transit Custom,2017,15 - 20,moderate,2,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
28327674957120,TX,camper-van,TRUE,Dodge,Sprinter Van,2020,15 - 20,flexible,4,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
28329275557680,MS,b,TRUE,Hymer,Van 374,2019,20 - 25,flexible,3,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
28330753035120,WI,c,TRUE,Jayco,Redhawk - 22A,2021,20 - 25,strict,6,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
28332476758800,MN,camper-van,TRUE,Ford,Transit,2015,15 - 20,moderate,2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
28340110392240,CA,trailer,FALSE,Open Range,Open Range,2021,30 - 35,moderate,8,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
28347990271920,CA,b,TRUE,Winnebago,Solis,2021,20 - 25,custom,4,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
28348975256880,MT,camper-van,TRUE,Freightliner,Sprinter,2009,15 - 20,moderate,2,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
28359440722080,TX,trailer,FALSE,Venture Rv,Sporttrek,2021,35 - 40,moderate,7,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
28364365646880,NJ,trailer,FALSE,Jayco,Jay Flight 26bh,2018,25 - 30,flexible,8,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
